Long Exact Matches:
   Start1     Start2    Length
   171846     558944        20
   486872     557861        20
  1055819    1119113        20
   252829    1119113        20
   320213     495992        20
   622770    1154472        20
    65781     469764        20
   832928     966875        20
   215904     719732        20
   810272     855109        20
   468320     930509        20
   225518     769631        20
   325248    1126789        20
   761244     772310        20
    92571     809645        20
   353585     985294        20
    12755     960833        20
   428252     926481        20
   623587     827323        20
  1007456    1091110        20
   321372     751630        20
   511656    1029838        20
   549216     965545        20
   680926     899151        20
   215790     617442        20
   484516    1199796        20
   905915    1081906        20
   492306     777345        20
   208589     892387        20
   128434     490026        20
   447822     565640        20
   465242    1079987        20
   690255    1054090        20
    91393     521050        20
   112005    1096856        20
    63368     896111        20
   751478    1038084        20
  1014809    1067979        20
   141267     885699        20
    38839     406527        20
   581760    1160495        20
   792602     911444        20
   683890    1045654        20
   601938    1171534        20
   203413     994262        20
   202805    1165530        20
    85636     131987        20
   482502     672851        20
   291659     714526        20
   743688    1185898        20
   914351    1192149        20
   603477    1027539        20
   462886     981456        20
    33245     501046        20
   542756    1000312        20
   104017     708579        20
   630883    1034322        20
    33530     645057        20
    19717     757653        20
   359950    1007171        20
   535699    1085212        20
   984876    1016975        20
   132101     672319        20
   121190     587859        20
   853988     946754        20
   333152    1149095        20
   125834    1001946        20
   394956     741275        20
   471949     584287        20
   136460     844708        20
   506773    1058707        20
   652076    1042538        20
   381865     719789        20
   410365     680774        20
   598461    1057320        20
   792146    1086181        20
   169832     593920        20
   905478     984306        20
    16061      40150        20
   137714     908898        20
   339612     512777        20
   132994     358620        20
   609386     999400        20
    99780     351020        20
    80050     820722        20
   125530     656625        20
   139785     437524        20
   269177     314733        20
   340353     750281        20
   241877     462335        20
   349709     946450        20
  1010344    1099345        20
   872931    1115522        20
  1014866    1184511        20
   487214     804211        20
   285677     804401        20
    76972     171428        20
   606099     655656        20
   277233     887922        20
   137980     686265        20
   134913     872399        20
   878688    1022124        20
   736525     828482        20
   199974     216246        20
    71234     712607        20
   603914    1179552        20
   972822    1124110        20
   457938     991013        20
    32105     506374        20
   917342     991545        20
   715514     773621        20
   290804     503505        20
   683966    1055154        20
    90975     167039        20
   562117    1127245        20
   796630     890107        20
   510212    1121355        20
   338757    1122191        20
   867440    1017602        20
  1042842    1085706        20
   192982     884635        20
   337465     843530        20
   189828     576964        20
   406793     653919        20
   569972     981532        20
   213472     852772        20
   174601     393835        20
   170991    1030465        20
   345757    1091262        20
   875192    1064122        20
   771341    1044666        20
   650757     966780        20
   422286    1015322        20
   179636     916943        20
   656682    1049872        20
   273566     751877        20
   206461     639832        20
   120164     510896        20
   445884    1033619        20
   249561     637343        20
   368481     774875        20
   173917     789866        20
   961289    1094766        20
   256211     925284        20
    54856     260855        20
   564625     661717        20
   431121     523083        20
   885604    1074078        20
   428499     468396        20
    37566     948274        20
   319339     824883        20
   837963    1109214        20
   363503     492135        20
   896453     941852        20
   143110     535015        20
   357043    1057282        20
   890639    1168494        20
   564853     752827        20
  1049397    1151451        20
   637001     832415        20
   994509    1194912        21
   915130    1194912        21
    87935     407591        20
   918007    1135491        20
   929160    1107713        20
   435377    1207333        20
   618544     785838        20
   663826     733420        20
   809227     910494        20
   122729     183311        20
  1138341    1199918        20
   941016    1197829        20
    38915     876009        20
   712303     944569        20
   181251     371149        20
   713386    1000711        20
    84363    1207675        20
   132576    1151280        20
   691756     735814        20
   228007     659038        20
   126499     648952        20
   418011     630237        20
  1053083    1192833        20
   715362     731311        20
   634132     808980        20
   592039     929635        20
   622428    1173814        20
   529315     552712        20
   432793     565792        20
   505367     833308        20
   581722     876427        20
   260000     792431        20
   764607     839388        20
   292761     359532        20
   333475    1162376        20
   322131     536021        20
    85692     713024        21
   741369     970085        21
   507133    1090691        20
   177830     207847        20
  1015967    1162869        20
   128395     901468        20
    57477     437314        21
   601291     646367        20
   216036     817054        20
   562971     786331        20
   355921     848070        20
   358524     754954        20
   833782    1127890        20
   966475    1077478        20
   419815    1020451        21
   144325     565810        20
   571909     994299        20
   774950     891607        20
    16611     664509        21
   163724     393264        21
   508824    1108795        20
   229393     296750        20
   175056     666181        20
   314086     501794        20
   404626    1060302        20
   593634     941813        20
   477059     848431        20
   337141     819391        20
   226942    1003959        20
  1039584    1048446        20
   746062     902152        20
   276149     290195        21
   500323     722030        20
   535375     988276        20
   151032     402574        20
   193190     196477        20
   713214    1136725        21
   244829     293938        21
   846512     981778        20
   430132     981778        20
   392998     581740        20
     7852     222648        20
   129307     848393        20
  1070562    1181831        20
   102116     819885        20
   828538    1159316        21
   956405    1143432        20
  1067446    1109346        21
    16763      93387        21
   743250    1019159        21
   231407     786787        20
   818213     961231        20
   164351     673097        21
   687689    1071683        21
   483698    1128441        20
   447460     653538        20
   679652     793380        21
    97917     708331        20
   500171    1179760        21
   108291     687442        20
   354572     434464        21
   868085    1069137        21
   540912    1184966        20
    83355    1174022        21
   648286     922794        20
   580600    1103220        21
   836404     964233        21
   849533    1029115        21
   582785     647792        21
   133791     522721        20
    34278     768623        20
   584248    1169994        20
    33453     773943        20
   213946     585730        21
   219456     262868        21
   652683     716178        20
   315739    1134692        20
   130124     681742        20
   409908     560083        20
   212464     576070        21
   186920     563408        21
   203089     939134        20
   403372     979270        20
   924447    1145807        20
   249674    1141988        21
   389426     625505        20
   330985     386671        20
   221147     290366        20
   487688     903824        21
   394100     958856        21
   824958    1070581        20
   497169    1012737        20
   702137     931344        20
   998392    1144534        20
   179103     257882        20
   449094     569249        21
   915384     931686        20
   400066     435129        21
   682065    1015891        20
   593444     942744        20
    25701    1002230        20
   535299     856134        20
  1000444    1188481        20
    91468     546384        20
   323632     714145        21
    67680    1196707        21
   862898    1196707        20
    90651     893735        21
   504929     644353        20
   599562     746537        21
   162964     343221        20
   256875     638881        21
   256875    1059675        20
   377912    1080309        20
    31040     386899        21
   314903     438929        20
   825110    1155269        20
   825110    1148638        20
   768357     825547        20
   173308     447916        20
   371566     452286        21
   219931    1003313        21
   505385    1035290        20
    43436     225251        20
   634682     744618        20
    48566     718154        20
   469440     575272        21
   321523     371471        20
   211799     640762        20
   135273     756588        21
    59643    1038482        20
   467958     877794        20
   741008     964119        20
    66274     529865        20
   233630    1114970        20
    67452     648457        20
    87383     174182        20
   274952     398565        21
   600170     721859        20
    78681     527376        21
   167190     213243        20
   338072     603324        20
   881442     964670        21
    25188     370882        20
    14293     832661        20
    63766     107170        20
   607466     667302        20
   343487     913476        20
   358790     641009        21
  1077820    1143755        20
   139556     281781        20
   720586    1090083        20
    24523    1202106        20
   459522     967330        20
   222401     459522        20
   709984     887750        20
   515417     762421        20
   229735     318920        21
   653424     831445        20
   111339     438074        21
   200486    1205761        20
   467749    1190324        20
   290879     909087        20
   889080    1142026        20
   605414    1145712        20
   251650     511598        21
    32142     784716        20
   658163     923174        20
   684858    1196064        20
   188098    1127092        20
   798187    1180102        21
   200334    1113507        20
   382453     986452        20
   557537     572593        20
    34061     586509        20
   755144     853493        21
   696334    1002553        21
   417554     650281        20
    48775     230438        20
   779453     910797        20
   164636    1030312        21
   151906     773905        20
   152685     645569        20
    48547     269803        21
   410497     779985        20
   377570     466096        21
   293311     947285        20
   213433     255374        20
   177260     375803        20
   755847     804305        20
   442235    1156960        20
  1006448    1189773        21
     4945    1183788        20
   760293    1039375        20
   416072     804438        21
   663198     880758        20
    15604    1099287        21
   262906     520783        21
   526217     933738        20
   167551     568470        21
   891341     962694        21
   243909    1023149        20
   317126     439290        21
   824901     857141        21
   455364     761376        20
   184545     206137        20
    89530     184545        20
   203716     267675        20
   604863     799954        20
    84894    1158651        21
   210450     787585        20
   285752     303362        20
   249009     850521        20
   733248    1178487        20
   190264    1129087        21
   685181    1014124        21
   554516     636145        20
   259885     781334        20
    57952     190283        21
   335526     669848        20
   904185    1171457        20
   182341     273774        21
   121112     789066        20
   619473     654468        21
   803829    1183483        20
   605299     895634        20
   989586    1177498        20
  1157814    1163704        21
  1074855    1206840        21
   364185     803734        20
   795526    1193648        20
    48147     477913        21
   198433     697207        20
   558619     940463        22
   513877     898180        22
   252580     583715        21
   583715     945213        20
   319242    1024535        21
   182074    1089189        20
   197084     609137        22
   647981     817718        21
   156180     553489        20
   298478    1030425        20
   303874    1065203        20
   511027     690861        20
   307883     783062        21
   165262     763560        21
   725381    1065450        20
   100158     184316        20
   942097     978699        20
   477305    1123329        22
   292227    1170449        21
   574872    1050592        20
   204038     738043        20
   304007     495572        21
   489150    1004623        20
    47368    1090462        22
   866469     909295        21
   228328     277440        20
   751495    1170183        21
    70301     971927        20
   851983    1084127        20
   130826     941508        23
   187033    1166440        20
   708710     914805        20
   369771    1127908        22
    57286    1127908        20
   835947     970445        21
   113352     206250        20
   480030     525171        21
   480030    1145141        20
   480030    1054582        20
   662418     765498        22
    38438    1122721        20
   118680    1045158        21
   193835     225573        21
   583658    1083861        20
   933547    1064215        20
    53657     406088        20
   209860     819409        20
   867913    1113981        20
   354400     709736        20
   597680     854385        21
    30830     707551        20
   589928     872739        20
  1084716    1096170        22
   401376     745491        20
   272272     674065        22
   854651    1109098        20
   349973     968146        22
    74633     729048        21
   376429     775443        22
   117996     446832        20
   537567     648741        20
   140372     482329        20
   125965     623072        22
   125965     908649        21
   686548    1198112        20
    75735     706829        20
   144875    1147649        20
    18757    1009183        20
   101431     696732        20
   138947     241134        21
   516670     754763        20
   124388     448485        21
   402174    1149834        20
   149739     554154        21
   720015    1060472        22
   821252     825527        20
   402041     497548        21
   684876    1112176        22
   797274    1073335        21
   285884     659568        21
   523309     602202        20
  1088524    1170278        20
   568678     954827        21
   921482    1133969        20
   337178    1208894        20
   337178    1196204        20
   402934     628886        21
   362703     533683        21
   320135     862878        22
   411427     782511        20
   151316     633864        20
   298915     916162        21
   313401     877413        20
   589567     706050        20
   848088    1117971        20
  1026245    1101661        20
   167949     485331        20
   732886     791916        20
    79516    1007682        20
   520858     952946        20
   525247     539809        21
   199516     539809        21
   337862    1075254        21
   404568     660252        21
    11252     174276        20
   635536     712833        21
   342384    1106989        20
   574397     761337        20
    34524     480961        20
   480524     840260        21
   226713    1026302        20
   303910     771223        20
   719215     844799        20
   326175     400595        20
   785967     821706        22
   199628     863522        20
   457345    1014387        20
   156672     708119        22
   393926     532978        21
   234425     580426        20
   462293     655082        20
    18356     885296        20
   898140    1188307        20
    64371     947339        21
   177181     906424        20
    79001     367660        22
   402761     979875        22
   730300    1079109        21
   567232    1179415        22
   377852    1034014        23
   865023    1207074        24
   865023    1198129        24
    51107     278272        23
   288035    1123382        20
   398465     447493        23
   992240    1035511        21
   444013     506080        24
   351865     853446        20
   506041     635965        20
   413668    1124935        22
   477942    1045092        22
   281048    1052710        22
   289404    1033131        21
   517956    1185681        20
  1060104    1168010        20
   126642     195082        20
   660263    1042585        22
   348634     920618        20
   195269     452218        25
   718485    1180395        20
    92234    1009741        21
   431033     679432        21
   563725     718851        23
   530884    1200214        20
   745237     952540        21
   430789    1160866        23
   312091     507255        21
   335494     456396        22
   253727    1037025        20
   482203     550380        22
  1038888    1141444        21
   254472     595354        20
   986690    1036136        20
     3792     622357        21
   692105     698090        20
   922553    1177410        22
    75457    1151247        20
  1040930    1206423        20
   761268     792987        21
   546620    1091269        20
   512162     756734        21
   609968     762681        20
   490114     762681        20
   609968     745524        20
   490114     745524        20
   390807     975388        22
    26740     290512        23
   866938    1098121        20
   938476    1076706        25
   741491    1166316        20
   248543    1108956        24
   251599     481120        20
   516031     980739        20
   184727     375320        20
   194246     714194        20
   479167     600503        20
   527196     618382        20
   470569    1181003        22
   644093    1025777        22
   108548     119299        25
   847183     855570        20
   315650    1192667        24
   245011     486730        20
   605819     913596        20
   383260     394793        21
   568155     863381        20
   514593     854227        20
  1049896    1093080        23
   196409    1170116        22
   138159     675728        21
   622302     674283        20
   285644     571098        22
    22040      65235        20
   161324     989220        20
   161324     320168        20
   213522     495624        21
  1018224    1033310        20
   196815     379713        20
   337897    1047321        20
   189272    1047321        20
   329043     934608        20
    93554     544879        21
   874788     928490        22
   600033     784351        20
  1002701    1031163        21
  1033234    1073845        20
   693613     914042        21
   742125     891109        20
  1080077    1170294        21
   465921     927483        20
   393279    1064744        20
   297106     948230        20
   376064     900608        21
   162389     624645        22
   445175     578942        21
    75313     370109        20
   219622     657056        23
   219622    1017463        20
   328491     966470        22
   374259     554093        23
   194591    1186861        20
    44020     358595        20
   844340    1037773        20
   154351     598359        20
    55267     168210        20
   574905    1090457        20
   101483     735845        20
   402169     654965        20
   174327     945530        25
   231514     497732        21
   213616     845099        22
   569545     773745        23
   724378     773745        21
   351258    1176389        21
    64666    1201096        22
   702317     891920        20
   774294     821433        20
   183662    1190638        21
    23601     299628        20
   192894     250708        21
   514683     635221        20
    99652     850622        20
   328638     815562        20
   420752     800093        21
   731090    1195657        21
   731090    1195193        21
   145646     761823        22
   115813     908507        21
   905163    1065346        21
   668259     751446        20
   213653     753483        20
   777445     924092        20
   153718     336920        20
   300328     887281        20
    79734    1171997        20
    79734     947616        20
   129584     745503        20
   129584     359200        20
   690717     883292        20
   302020     610171        22
   224767     620605        22
   408720     817880        21
   390636    1177721        20
   917202    1100098        24
   126492     842744        20
   204839     464456        20
   187750     318298        21
    31813    1099661        20
    49927     786020        20
   418021     767836        21
   278421    1019398        20
    74186     984902        20
   551388     833314        21
   614997    1079480        20
  1082747    1190748        22
   155774     337190        21
   337190     829271        20
   418932    1048285        20
   309622     944387        20
   690018     773783        20
    75780     197452        23
    34759     257736        20
   305705    1192382        24
   500352    1109128        21
   398710     553711        26
   553711    1174927        20
   706228     719015        21
   122944     862126        20
   206033     600807        20
   648959     974254        21
   454897     648959        20
   522428     896824        21
   377371     592979        20
  1123355    1200973        21
  1123355    1200170        21
   311939     602781        22
   152960     645426        20
   243669     671698        21
   187214    1030606        20
    59269    1027829        22
   105239     945886        20
   963412    1115118        20
   293231     401278        20
   232961     803712        20
    86448     339721        23
   682669    1086784        20
   390391    1187641        20
   643950     672143        20
  1014747    1189218        20
   126114     882787        23
   296537     312630        20
    39309     870019        21
     4732     865079        20
   116237     768467        20
    96355     768467        20
   421293    1134004        20
   421293     817772        20
   556735    1171947        20
   329175     755519        20
   787143    1092651        20
   512315     787143        20
   482420     764544        20
   566375     574811        22
    48200     500280        21
    69138     132551        21
    69138     730640        20
   277911     599785        20
   338770     687019        20
   611546     679894        22
    80405     121184        21
   555422    1007088        21
   555422     978409        21
   275649     864716        20
   276428     317785        20
   336677     973592        22
   862146    1179046        23
   521570    1138120        20
   187063     747174        23
   222996     350284        21
   220589     928582        22
    83785     729422        21
    83785     307478        20
   957006    1032965        20
   618060    1163906        23
   258026     618060        20
   761059     911297        21
   113739     840704        20
   413328    1145761        22
   548803     728181        20
   164491     289974        23
   410408     462530        20
   417144    1100663        20
   998474    1071290        22
   477979     930383        20
   271920     510789        21
   504558    1068177        20
   151857     404843        20
   300918     932738        23
    93966     760340        20
    48272     148344        20
   360393     518331        21
   566639    1030647        20
   566639     874139        20
   101654     452603        20
   763269     805191        24
   428890     618840        22
   452066     745329        21
   150449     859579        22
   204066    1140533        20
   891746     910841        20
   720765    1057289        20
  1087999    1109371        20
   973721    1072564        20
   376987     788332        20
   667954     786337        24
   434570     804905        20
   456437    1105631        21
   715162     720862        21
   400852    1012307        20
    45988     261810        22
    13089     888028        21
   267421    1142361        21
    39762    1016302        25
   406538     470193        23
   336178    1011033        20
   907308    1111215        21
   619824     874876        23
   428164     448000        20
     7920     284072        21
   420662    1152563        23
   222278     760056        20
   212603     539436        20
   619235    1076080        21
   397645    1042339        20
  1069526    1072984        21
   772036    1098805        21
   453896    1069968        20
   940668     996365        22
   451711    1114186        20
   301590     716724        23
   378610     661388        20
   323798     609893        20
    60645     424085        21
   605180     875926        20
   191683     682895        22
    44703     270120        20
   865628     981031        20
   493210     854455        26
   113916    1086496        20
   278549     388520        20
    87907     339983        26
   406138     460255        23
   116925     460255        20
   423379     776386        22
   610379     870941        21
   384418     576648        20
   182272     977472        21
    86747     636060        20
   996187    1132248        21
   784229    1111842        20
   488536     673831        20
   423912     504485        23
    85818    1083874        21
   414944     846980        24
   944142    1045075        20
    14038    1077166        20
   603142    1020022        20
   265461    1083339        20
   529188    1005600        20
   509692    1024682        20
   183171     312818        20
   497581     894185        20
   395385    1116350        20
   563040     785032        20
   366079    1138371        20
   806122    1087853        21
   845646    1000775        20
   879666    1017098        24
   546428     950255        23
    44678     629350        20
   150891     567360        20
   468102     511419        20
   848459    1154233        20
    16715     806499        21
   561248    1166580        26
   577715    1115133        20
   577715     788774        20
   210687     498603        23
   395496    1040220        21
   581482     754050        20
   456149     473303        20
    40479     793539        22
     3453     403932        22
   522578     780925        20
   627430     848285        21
   202582    1132209        21
   687087     823634        21
   338859     780221        20
   469165     674703        20
   294062     671492        20
   257511     417658        20
   100233     932216        20
   358199     696845        22
   231766    1090499        20
  1151999    1174286        21
    65360    1151999        21
   395219     459539        21
   594848     932007        21
   594848     822429        20
   493386     713326        20
   710020    1154678        20
   249102    1119452        20
   351055     625066        20
   750829     964307        20
   125584     257614        23
   125584     449852        22
   587742     793435        20
   415424    1083784        20
   229429    1172842        21
   728819     756434        21
   305317     728819        20
    44156     972933        21
   304937    1164691        22
   318538     725494        20
   274836     323079        21
   274836    1108299        20
   855182     889553        23
   281171     855315        20
   277249     739106        20
   237257     829353        20
   408785     820206        20
   851659     941469        20
   766086    1185800        22
   581016     633616        22
   581016     847213        20
   620422    1162506        21
   514313    1145045        21
    55290     648797        20
   227206     840639        20
   169012     716271        20
   110425     380798        20
   276488     873250        20
   349800     363537        21
   367185    1079508        20
   305164     315356        21
   679592     965104        24
   695362    1186673        20
   431706    1130357        22
   611738     698573        21
    61350     898045        22
   448046    1044054        20
   168156     236382        24
    36707    1151276        20
   307805     921271        22
   405402     727735        20
   822162    1078653        21
   623716     863655        21
   298932     823948        20
   507719     981167        21
   926705    1071604        21
   832791    1123631        21
   909445    1056043        20
   589375    1047113        21
   264328     405307        22
   748548    1167635        22
   817792    1167635        20
   148616     172165        22
   256340    1106189        21
   455969     665817        20
   154563    1164785        22
   253374     717408        21
   253374    1077929        20
   111049     216392        20
   322620     386305        20
   816821     989164        20
   549267     659621        21
   670888    1018052        20
   390219    1164954        20
    58574     558919        22
   629318    1099870        22
   728302     738342        20
   335729     712657        21
   818625     965006        20
   363856     742825        20
   940095     965935        22
   574655     825481        20
   163939     527306        21
  1052235    1068689        21
   722000     908810        20
   524532    1000127        20
   590907     746983        22
   394205     489218        21
    41397     694903        21
   231058     689088        20
    74551     763307        20
   246570     478800        21
    95736     246570        21
   482777     538376        20
   178181    1101652        20
   712065     913106        22
   203535     221175        21
    66092     473932        20
   359026     711208        20
   502676     665961        22
   738053    1033817        22
    71543    1030109        20
   468936     698110        20
   304952     976870        20
   143666     241217        23
   648771     768348        24
   816171     974929        21
   603216    1038792        20
   559937     875900        20
    93415    1080489        20
   102660     855424        26
   180901    1075134        26
   285892     569275        20
    14358     340759        27
   105734    1042051        21
   476271     568328        22
   199568    1111487        20
   558196    1008969        22
   367921     556978        20
   556560     908167        20
    61174     362107        21
   433179    1138005        20
   464984     540902        20
   145604     263900        21
   614337     694085        22
   467266     572452        20
   391279     969658        20
    41050     727366        21
   747436    1083431        21
    35158     871682        20
   368166     939010        21
   224671     368166        21
   440664     926866        20
   368525     685017        22
   649840     808937        20
   394020     748243        20
   733624    1190073        23
   810970     961588        22
   235716     759149        20
   469208    1044338        20
   146905     488463        20
   853261    1003328        24
   853261    1055073        23
   123351     763709        21
   106367     559090        21
    63856     637546        21
   223802     613104        24
   532406     844683        20
   441393     747272        22
   312978     652867        24
   312978    1053057        20
   567457    1022345        20
    63551     727827        20
   827981    1091483        20
  1124709    1192938        23
   392990    1124709        20
  1033568    1167455        20
     4764     995467        21
   371995     634940        22
   386772     671602        21
   291991    1184064        22
    44908    1205827        21
   225468     814782        20
   192664     608726        20
   793861    1196751        21
   730847     990188        20
   138086    1025099        20
   807070     897925        22
   783262    1178401        21
   193405     941078        21
   210157     494501        21
   528184    1151935        20
   504385     941117        20
     8792     324572        21
    88229     173888        20
     1417     818428        20
   853811    1133281        22
    85497     481850        21
    30711    1002908        21
   444414     461055        20
   497619     724228        21
   249554    1015505        20
   204400     827105        20
    63601    1000203        21
  1060118    1190938        21
   609695     878047        21
   609433    1118343        21
   211184    1206351        24
   851976     982473        20
   207743     284907        21
   284907     288590        20
    63031    1022490        21
   319784     503912        22
   960800    1113532        20
    48122     876837        20
   290321     610575        21
   940970    1011495        20
   154634     408798        20
   339088     931904        20
   153550     507485        22
   507485     948834        20
   279301     578253        20
   279301     537710        20
    19022     116003        21
   480648     517326        20
   552090    1196051        21
      385      31713        20
   797499    1089965        22
   895232    1131401        21
   362149     965692        20
   342837     420001        21
   997590    1113807        20
   459054     899070        20
   499046    1045782        23
   492092    1050038        22
   673929    1028598        20
   806695     840162        21
   619755    1171472        20
   619755     668780        20
   715642     721209        20
   825353     840371        21
   493194     815378        21
    98349     780607        21
    24803    1002985        24
    22789     884914        22
   370014     884914        20
   409010     782488        21
    92755     239154        20
   545334     785319        22
   158265     770403        21
   527160     977135        20
   289200    1102491        20
   297408     693705        20
    99012    1013908        20
   394226    1072417        20
   624961     985984        20
   401934     598808        20
    18445     375870        20
   526964     676086        20
   640089    1064189        21
   678314    1120149        22
   905259    1119331        21
   740503     905390        22
   328470     647804        23
   928277    1003134        20
   274126     990737        20
   316434     546965        20
   736934     862453        25
    23620     205937        21
   205937     795992        20
   449442     939064        21
   296094     637655        20
   376607     612374        20
   300651     955328        21
   502149     662318        20
  1082692    1152978        20
   473419     646356        20
    68257     541356        20
   500447     761804        24
   698168    1207068        21
   698168    1198123        21
   133153     496170        24
   475909    1171846        20
   205099    1140342        21
   109589    1076952        27
    21626     675558        23
   701112    1116746        20
   251448     912571        20
   645290    1145053        20
   125575    1085960        22
   303565     552401        21
   263622     724437        25
    23889     182581        20
    48444     404542        20
   303334     972090        21
    16583     238466        27
    86081    1097833        21
   295616     848076        21
   548217     758136        20
   485188     612851        21
   441201    1077280        20
   180973     808322        21
   554713     692864        20
   909329    1158285        20
    93306     128257        22
   341848     864736        20
    29610    1108885        22
   790601     842137        20
   204034     737659        20
   348430     449355        20
   531778     624321        20
   499118    1121422        20
   929322     950906        20
   728794     929322        20
   642635     938043        22
   412541     427388        20
   231076     448174        20
   565667     818583        21
   850360     885651        22
   277314    1189684        21
   415471     493034        20
   507867    1144356        20
   321666     920125        23
   472961    1093384        21
    23541    1041726        24
   149389     653681        20
   652314     874689        21
   516075     626581        20
   351695     385732        21
    95240     691689        24
   397813     730463        21
   190710     287042        20
   601126     759178        20
    50815    1175625        20
   318164     585723        21
   231246     964053        23
   750897     898038        20
     6511     733617        20
   435976     513870        21
   112585     615248        22
   173606     653399        21
    74666     173606        20
  1001461    1160162        20
    66817     184062        22
   822287    1034443        20
    78896    1168879        20
   582753    1170057        22
   437839     700184        20
   460711     761159        20
    48957    1010905        20
  1114921    1129247        20
   254034     426531        20
   444825     775089        22
   627892    1033649        20
    18352     782657        23
   144108     571939        20
   205445     871535        20
   599781     618895        20
    74716     713372        21
     3281     294022        22
   102183     656653        22
   562960    1007254        21
  1147733    1188811        20
   119979     152368        20
   679756     827502        20
    26721     839172        20
   176802     628638        21
   417020     634110        20
   281019    1016877        20
    15336     125679        21
   557554     596919        20
   731498    1067235        20
   212538     665951        22
   266590     998257        20
    22165    1176376        20
    70623     583961        23
   296368     717221        22
   192124     717221        20
   216338    1189562        20
   644826    1025370        20
   549023     897362        22
   126610     985424        21
   348300    1068223        20
   409716     468887        22
   413296     688447        21
  1081675    1095808        20
    62035     502248        20
   825697     940747        20
   400216     988806        21
   847840    1067330        20
   188704    1012089        20
    12923      77539        22
   772820     813423        20
   487990     736047        23
   624116     643648        20
   352480     857709        20
   383743     910453        20
   563330     931361        20
   501138    1039088        20
   136305     687858        20
   117653    1033065        21
   630329     666939        23
   962825     994981        21
   809091    1164026        20
    37867     948746        22
   876519    1031602        20
   588844    1068166        21
   435830     939683        20
   545261     807685        20
   858450    1008878        20
   136400    1082416        20
   113408     580883        21
   195373     449168        21
   520203     630405        21
   664355     740740        20
   300833     850766        20
   180830     359681        21
   233799    1000157        20
   818097     827035        22
   468773    1034053        20
   830056    1189600        21
  1061573    1115158        20
   365248     605906        21
   862763    1133873        20
   131851     476905        20
  1010569    1066266        21
    82441     954864        21
   841893    1163608        21
   510095     654486        21
   229657     847080        20
    63441      65531        20
   138813     521731        22
   249178     653460        20
   849360    1087934        21
    35625     527032        22
   202802     882561        20
   526424     752026        22
   246214     301365        20
   381501     825260        21
   434576     602600        21
   211151     758201        22
  1028866    1062428        21
   299674    1001620        20
   299674     500929        20
   688238     881364        23
    47937      53295        22
   168024    1132144        20
   487040     642242        20
   158706     608414        21
   569038     916484        20
   462598    1076697        22
